Block: 771
Row Block TimeStamp DocumentTimestamp TraceOriginalId DocumentHash ContentHash PdfDocumentHash PdfContentHash Type DocumentVersion OwnerKey VersionKey OwnerSignature OwnerSignedData VersionSignature LedgerSignature LedgerSeal
10646 771 2022-02-08T08:45:56.933Z 2022-02-08T08:45:51.218Z cb2a2fa908e04f965b1edda29037360c7d2d4c6f94ed3f5511539590a0e99e71 5ee70377a22ce5580f5c84438a43e74cd83aaed368ec488109802b96478d4af6 13330fe9af5c7852d72c80e6dab7dc5684871f8e426bd4aa5ba821043010ac60 d93cb2216ca025cb23d838f6666ca3492f62dd23a951b0c0d7e7889f8c540ba2 5760113612f3accb11568bc047e3b8af043092c488d8b88a43f6ff920cb36de9 AME 2 02606793cbf8584b7a194fb50e5d601c1857dfb4ad80aa462a8981e0597b409e0a 0278c7bea7373d4a70b7b4211ff817e873d2888b03a61a8bdb94d14e2ac95b28bf in+Tcn9yWOsLn5X+vrmjY5yVxC6AOCSUWaeLYFHdwYJn6wkfE52WxNDN4dSvT0gM3I7aEzvbpsnL6MTdcZ01Mw== d93cb2216ca025cb23d838f6666ca3492f62dd23a951b0c0d7e7889f8c540ba2 KYDlVgwa6bAhEIRgeu1KWZDQnCnfg3OXKXWVWxMRvBdWQCfuyqy+kTZujvUj5km0c+EijR/I26oMUKlrma2Hww== uTDfaKua/iXupYvI2I1hOeeDD2lGf4JDTuLnNiijz126OSid50ckx+JdJN1W6Np7KrPBz5RnqRe4rBTDOXGssQ== +yhK2Mj15QYS9qRCxTwaui1jY6yJDMME7dfnjDObbnba+KiWFM3arq28UfEG8iRZJsqAUKH1+UE4/uaZcpT4ag==
10647 771 2022-02-08T08:46:08.444Z 2022-02-08T08:46:08.200Z bfd95b77a749f1ea0650f7047c857a53eb581cd84fe395c83f3bdada5e6035d9 bfd95b77a749f1ea0650f7047c857a53eb581cd84fe395c83f3bdada5e6035d9 bfd95b77a749f1ea0650f7047c857a53eb581cd84fe395c83f3bdada5e6035d9 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 770 039778ec9b71fd2d57ac4548c2d3ff193ee4970f37688a60c4934f20fa67c89605 0384ee2bb6380aa99b678a70a69ab255cf3a04f139603ec85295cd4a6af761bf66 FDjj0VdgUvpp7a/P4cNFje4dEx84vX0Xft6kH6WabggBiPVIj41ErCXq3YxyMae6+1ZuhROnnEPkMojLiSMx2A== bfd95b77a749f1ea0650f7047c857a53eb581cd84fe395c83f3bdada5e6035d9 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 9uoLwv+XHZ9jTiLpwOUZTB28dT3IuoesVycfYLAuezHLZbXpLHkiXxwW1jSJitKgIp7Ijn8HwB2rbwCo03s4Ow== L8wpGQEuXen+Za4g912SNm8eCDc7MoEXm6nhN55lLVfGWMHZ7eVdPbNhb4qLGYO9TTrNNFdK9xmHqMkWwQNr3A==
10648 771 2022-02-08T08:46:14.460Z 2022-02-08T08:46:14.079Z 0015bb0b2c0cd04c9fe0c613d9bda4d3b666487e4439bf12be63fb614eb6a1b1 0015bb0b2c0cd04c9fe0c613d9bda4d3b666487e4439bf12be63fb614eb6a1b1 0015bb0b2c0cd04c9fe0c613d9bda4d3b666487e4439bf12be63fb614eb6a1b1 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 770 0360d7c2ceda1523587d925b0df6aed2f7154271031f1e6fc5eea8ea40f63391ec 024fedfb85add509d52b824f3dbc1f9d698f678fe821d5aaef785fc72183dbdeab pPwjfJuwc4gYVtPtP0ojV9AVBoO4VZ0HRdM41BZNnf4al6wRxDZa5+VbrV6QtVqES+J+JZ6Kk9JVVtOXoJV5JQ== 0015bb0b2c0cd04c9fe0c613d9bda4d3b666487e4439bf12be63fb614eb6a1b1 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 yt4LXvIsrHSoBziXHW+8015rRA5mka6FyMSzOBpYKeBOjKiObTUvhQhnB0VQb4jh7bpUnYlnutIaMI/VtZFG/A== NcIYqa+hLrB3VL3sOFkezQZopjCI4jH2WL3/MnOnQIod4XkpNf4mywTK1jofBRvM/gCNUB7eMmLltB9p3PO8UQ==
10649 771 2022-02-08T08:46:16.966Z 2022-02-08T08:46:16.564Z 34fc33147115f274870e3739c1ec929d4a4280514f5f39fd862ad4208913fd28 34fc33147115f274870e3739c1ec929d4a4280514f5f39fd862ad4208913fd28 34fc33147115f274870e3739c1ec929d4a4280514f5f39fd862ad4208913fd28 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 770 02a5c226e19e165640266c37430dc68557c0da20a7b0e9fa4fc3860eac8c2cc1fe 022536931a3fe06e16ce05bb84f86b37158950c294388d9077a6b1ff60f159f513 +PV8mGkvXTA22dYGTfa6LCNw3X34Y9Ye/AWTig62Nilbd9H3PCrAbBpY67kml023y8dVH2QZmvJg8fM0nR50Ig== 34fc33147115f274870e3739c1ec929d4a4280514f5f39fd862ad4208913fd28 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 IP71u/nachuHUf7enG2+s74hp1Y12AkFKdFWwE0ihyEZwjJOCfrM3FjdRkxz5gcQvBeFONa6GpqyEXzdlYs0xQ== BO1v7jE1CSF6dW1+DsGFO8ERcRpav5RwiSuaIKpKnV39vOh/z+3tUoVoWm1HecLLL7+v04Gdj00pOcvJfgcO1A==
10650 771 2022-02-08T08:46:28.613Z 2022-02-08T08:46:28.128Z 4f68c91e2df202db6c646ee0a596e049b30f263bd24d026be0a51548d96d2b5c 4f68c91e2df202db6c646ee0a596e049b30f263bd24d026be0a51548d96d2b5c 4f68c91e2df202db6c646ee0a596e049b30f263bd24d026be0a51548d96d2b5c 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 770 025d93e3307830f69b9e9ea8c9906009854ce2c541dfca507f1418ad2cb0d0e3a0 02bbe9e78caa2f6c4849a8f984df471f8f587d6b5dff4781a15daeecfe6899e166 4gNjfJubAqrKW/uBQhxlSAfPImdJojy+SkSEzlhIB49LuhaPQmXJkAsUnJpQvJ8dwzN1slG09rONeAmFbaSWCA== 4f68c91e2df202db6c646ee0a596e049b30f263bd24d026be0a51548d96d2b5c 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 mkI1Cw2PcmbbApVAF+iHlIHMliIurTlfxOoaZDXXRRBcYRCgohtnysttsKMB9IzDmKaqp0OaHuX+6Vzqaz2UdQ== 0zz/dtPEcSKvn0yeSvM0v3oIAbU2qqbf8p9+17nS4LWxlhiSXmbOSG/fJmX+d6xGDwMItFTxIPv50gBrxHvLdA==
10651 771 2022-02-08T08:47:39.519Z 2022-02-08T08:47:38.954Z 05241abba247f544a3792a878ed009ce44be05527a97290288bf362af1af82f6 05241abba247f544a3792a878ed009ce44be05527a97290288bf362af1af82f6 05241abba247f544a3792a878ed009ce44be05527a97290288bf362af1af82f6 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 770 03f81a95573e9d19a5c9b6c13e034b57c34101a05f29816cb60b077e408a0091a6 02c4d29be61b9121d0ff59cd6a7429063aad4e754acbf1e7720a9f7c195d823741 OZz44eVRgoY8PcSSCdH5AH92YmYwlJzpD8vQl5Z4Ls/6tz2JPBwKWmaywzvJJS3hqFAPI/jbFd+lM/v6TqgR/A== 05241abba247f544a3792a878ed009ce44be05527a97290288bf362af1af82f6 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 NZVoUq3naBQXMTmKmH+n+4aR/1BrYpCGfk3g5qXRhImF75Z3Ba4YLVJWKUDfU3Cu46mXmquGc1GTeuzIH/692w== dKCFv/LO5r0wDZIt+PPJUQEmY0+B1flqfqLRjCOR5BIZ3yBeKBa6vcAczgFUU+7VSQzmMqoDdNBNeu8sILzpYA==
10652 771 2022-02-08T08:49:11.721Z 2022-02-08T08:49:08.218Z cb2a2fa908e04f965b1edda29037360c7d2d4c6f94ed3f5511539590a0e99e71 606d5772aa84c4b595e72215fc0f03b8a9cd92910a13e4d7f18b443aab9945bb da7979ee51c0679e6c6f014c7577221b5916858d83b42216a6277692874ef621 36d551fc5e6f70fd836700861215185b8b3a2719097173a991cc61cc9dda49af 1eaf8a88b108dd9cf5ab0944926591823acf1bab8ea263617821e3ca111aaa36 AME 3 02606793cbf8584b7a194fb50e5d601c1857dfb4ad80aa462a8981e0597b409e0a 037d3104dbca15e1b964cec53992d99fc561c378cacc1ccae4b7ec6c6aa5d3e645 BNH1cEL5e2ND8HbxWUgjBKkWoYwpnctwIv0wozk7FJHr+ZEuBqwH0AtiMd2b0NKG3jTrUFVxcn8J86v0TUgcXg== 36d551fc5e6f70fd836700861215185b8b3a2719097173a991cc61cc9dda49af EO1XzcwE3XXoFAzbbgbDICVz09tQeIh7vOAFC+67qHWAoG3WMcaV42fwUnd0xuVwuFkc61zPBYzql+O8sDNHcg== 5tHFjS5MYYV1yrOJE7NfjwL+/cwubQWlxvKSluSWgXlLIbASYiJAlya41wiRtRmS0s76EQjCmNqjmAeOSvK2nw== nitR62lMWdrhIupoKnXUm/BGYE1Tvt4eqxA1uNR0AkfL6ZOXyJaS7YXCPcdKNFy0X2RUX1SBhdbgZ/E4Yj7OKg==
10653 771 2022-02-08T14:25:54.650Z 2022-02-08T14:25:54.650Z 2304d1e74674d71fc84d00fdee7af22d90fb76414475532a044ee7700bd63ffe 2304d1e74674d71fc84d00fdee7af22d90fb76414475532a044ee7700bd63ffe 2304d1e74674d71fc84d00fdee7af22d90fb76414475532a044ee7700bd63ffe 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 BLK 1 02b9bc72e1a6fb87de88772d68e550afe3e0709d40f5e80a08a84987ddaa985786 02b9bc72e1a6fb87de88772d68e550afe3e0709d40f5e80a08a84987ddaa985786 +xDYyC36qOQRjv4l6GPNJvh8BMSzwbwWpJ9l5P4Qo533FLmI0NA2M0EWDZSPYkarSjedyjPXSIoX0qAmKMlYqw== 2304d1e74674d71fc84d00fdee7af22d90fb76414475532a044ee7700bd63ffe /7mf++TPLjTsOCCHOKMrIMBHZdrwX/gk88vK+Q8yXC+GS+yOZGqE7fyjoCmYz7RIRzeldan5nbMqJC7QCdN/Xw== WRsO4TTFhYk+jILPG7u4fbVRJQH6tgzMIZRZJSF2Jrr2t6NCY1Bmao4KgTT5oHcxCyRXW27ad2i2iShxPGcurQ== XtAm+BLDl6uVRkZACF4G8BesyERwob6KOHrMeelUPg0JhwnVnUCmp2K5vVez+1PO6yAPimY4SsBGnqL54GPRPQ==
