Block: 406
Row Block TimeStamp DocumentTimestamp TraceOriginalId DocumentHash ContentHash PdfDocumentHash PdfContentHash Type DocumentVersion OwnerKey VersionKey OwnerSignature OwnerSignedData VersionSignature LedgerSignature LedgerSeal
7215 406 2021-12-13T12:52:53.310Z 2021-12-13T12:52:45.131Z 24b33077bb6739208925fe69e842b1893b7234fab3a5ae6a917adda9d29cd4a5 84574f46e6054efcb19841bbe6f41c444f4c0096d8c2e97a78dc6743ac87c665 465eaa285768a5f84c8ae26ad8825f555f8b6af1e1fa69d8c4dca2c50d195dc1 c201338645e8a58127a40d03bbc430e7013d7ed4217edc439d679390a9de6e42 e89197fd7a3d26f035a20604acb1f3a06a778bd3546cebbcbeb8231ace38179a CRE 1 02a1b4e4a31dbf44115a1cd5ab6dac72c4888583db9186b9b41a5e7657e2e3c785 03cbf74a813d3ee37c8539d4a2f64484358c029045540618202d486389d6159b7b RyO6J1zH/vQD6zhvSfS7emrCXUmsuP4S3P6+mjhES8CKFN4sbZxuWtATJ+Ey8GHtAQod+7NdAuAlg02FMIBh0A== c201338645e8a58127a40d03bbc430e7013d7ed4217edc439d679390a9de6e42 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 ZDcC1FrCeYkYFTdqO/si8Vn4OBziQIdf/3vXxSnK8unOCRuGsLDC73Hdp/t83VPIK5ipbd67zfyUirnD2c8vfw== pyp4db4NdEctaKTFK+RIUTxsvR7tV3V9AULInZvu5y85afKUOVlUwl7b36dvNrZm8JGuZ7K8INZ8TffAySRTUA==
7216 406 2021-12-13T12:52:57.677Z 2021-12-13T12:52:55.606Z cc4e2ed3d52468ca0683d5ac1b09b7aca01002c72a707001b23ddbbb09483786 d612b00372c85a1efe233a742f208fdb11c1fefea2dbbfc934cf80ada50358dc 465eaa285768a5f84c8ae26ad8825f555f8b6af1e1fa69d8c4dca2c50d195dc1 926b9093c44af118782f4279a941a30f502255ec37b2ad53a2c0db9f05fea748 d7f68fb235c05e8a1a6c1c86f281bf2da1ebbec49b667f15c917340f65b5a00a CRE 1 0386641f008fa2049fc3435c9a72d3aa15442ee7af00aca7369647ea5adffb02d0 02dee63df179b5a9ca9962b2cceebebfc5393b4c8c1fd8d53c1dda0e2b8ce7a902 OoMy7MgUyN9Om1FZivnEF5NZ1l9SwGyDob+d/SttQ8JWtQkwj4PaJeggKcaOuV50vmhs5G5tbX4yp3jCSQA+pw== 926b9093c44af118782f4279a941a30f502255ec37b2ad53a2c0db9f05fea748 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0GyhjiAYBXX6V/Ryv1L0KO3i/S8rFvumalWB+0+ppm3FRvTVGua7GZgGeVVaseHPVY+e3+2w4pzi+otaI73YFA== a7sFKN1QFrJOCphGvUmJ5paHGyQyOk25UXduf5dglaJm8GeZzzxMZC+XJfHb6ztw/xJwPBkkjkeTP2zUxFooZA==
7217 406 2021-12-13T12:53:05.867Z 2021-12-13T12:52:58.711Z 782e082e1fe6bd96401c990d3ed6d0ce5aeb67c868f53ccff02678a47534b2f6 d72d96a54335e8ef20e631a079a2c6f7194d472e12addb2d4faccd1f6da40276 465eaa285768a5f84c8ae26ad8825f555f8b6af1e1fa69d8c4dca2c50d195dc1 5428855bb57a74a306fbbd5d6d8715dbcde27a2a503978edd64ed8219574dee8 c9c48259369a303626b52c95db55cef73d809ba4e3c354d4a988427862c0c028 CRE 1 02a0092a5a9cb6898554ec491918803f9a63f19ff0019f5228b251b421734c99e3 023505da4fbcf5c0ebaad3f308448604c03ffc8d9aa3f054008d3435583f8d5ebc BiOEg2+IUl8vuj7cGAAeXquzaufvTEIwzOdsbFmgQ/wNax/EZ99p1MSB1UaqwKHCakrQWuUrPL1+A5cfGeO8Aw== 5428855bb57a74a306fbbd5d6d8715dbcde27a2a503978edd64ed8219574dee8 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 HnEpGg4+wIfeHp4bosTf1o53MPEG3p4DqHx0ERtj8sfzPyXGsbeyshxyk4RU4jBZfUveFwigrXmqac0uz7FY5g== vuzkYjfMND/crB9efuUBe69rtR48bzHkkZ6maEcI2AZpKN66iONQIthoybRogdiCwbusG+Hn7eNiNgl1pih1PA==
7218 406 2021-12-13T12:53:09.114Z 2021-12-13T12:53:07.005Z d6b59e9a768d39a41fcbe6ca1a0846350e56a86d118a341e83c42eff6c25eb45 dffe0d99c91e87692bce73e149efcfc6648186bd9671c7c24cbdf11aa185fe93 465eaa285768a5f84c8ae26ad8825f555f8b6af1e1fa69d8c4dca2c50d195dc1 5097d420762a3ff60435a2731bf47c995cb0f9b06164c2ba919fc79d1c6a9cc1 28c1138f421a942fc31069c3e3dd9c721dc90194a9e577611eddfb1ae3ebd84d CRE 1 0261c099f9f65a1d746b85ba10e1763aa9557ab8a9b017b2475e7b6238b991f9e0 02ce45ff37acd81bb99f987ef9175e40cb1867cb42fed507fbf5b539e832f7d58b /RwmpmzxLIEvGMoN+hIgViGgT2PfhGRJ0n9FJ4IM0YTOZOqlH204dayWwkKMBriRHtcd/UsC2rb1OYcn3evlvA== 5097d420762a3ff60435a2731bf47c995cb0f9b06164c2ba919fc79d1c6a9cc1 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 T7QT6DH6wcog6MLVFRoaPfHS3FA4SeHJaj2Skpq3jDvPOmU5WA8jwKZ/wRFCWMnk8UB0xC7l34SaxImtLYQXdw== 9OCrHsusWrIja2sNb8ioSlKPj033Q5Ux7pQC6taxd9EtlBHK71Q7NmeL22qGYa6vG3DPZIU+TSjaVheQEDPijg==
7219 406 2021-12-13T12:53:12.075Z 2021-12-13T12:53:10.195Z 4ba3c7fac100fe3e7eb0b743890b719e9268ff6fd2d2cfce31fe1ae3081206fd 522814d4e5f5c49687b01df285470d4934a7a40213d3a0f8b4592d9e266ae724 465eaa285768a5f84c8ae26ad8825f555f8b6af1e1fa69d8c4dca2c50d195dc1 c350c0339bd34587ec2c28da7aefd62c87eb467f9726a7491e428195f1bc2942 18b6138b4cbc0bc72e1c428d89db99055255e706d462063fade227e68dfdbfeb CRE 1 02370f93b102607be8dd02e38c57c96f7e529d51905c8ee0539c75f9b39ac375bc 03226b375b090b855ee50515f1786652b26e680d4f511b3ffb79ce477d76a24085 fBe9neY4A2J09gIKwL63+pB18ppCyt6RhTRvZKTY8h/aKu/QSZSSd1UBd+af2dENPtHrOIb/Tijy8w8KxpdzfQ== c350c0339bd34587ec2c28da7aefd62c87eb467f9726a7491e428195f1bc2942 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 hmk+R62NxEb8EQo8xJ46qShKe9C6NJw0SNYFHw64tJAZFidt3cRHrJfUzd3CSyfgrlVe5wgQhNIdqgNzhX3J7A== zYXlez1w1rckiqIbs1A885/YZeyotF171ucJMeNcSbGe5RmATFuNB53q64bH5hWbGpKuMJy0zbqC1EQtzFMosQ==
7220 406 2021-12-13T12:53:15.028Z 2021-12-13T12:53:13.161Z 386059ba2320966a271206f89a099843c7cb5f7b87dfcc517bce0a91d56e01b1 1f725c88495fde546df9c18492e908e1345569685c8ae11e2ca48d0ba8dd7c05 465eaa285768a5f84c8ae26ad8825f555f8b6af1e1fa69d8c4dca2c50d195dc1 6233cb749063be88420f42186f94507a040574d26fbfaf65afafe28948318fd2 f662368cb94f96e115f1f0c606f8a21e87582aca1388915ed526412c32530aeb CRE 1 0307cb18d4e02763796af9868390b27b811cbf4604593267c055f19181fe0f66ad 03d7f2eeb7cd63bd4187c1c9ac6f4bfa753175a6a072c0f7db015ac5dfc55b9d54 Y9jz+YJdXxMFrok9vdGD8QboN9kzRGEyK/lNlV+pShdQo+ykx43wFXnx4Ehe7HYJP8WtuZH66YOSzQ0yq/DbIg== 6233cb749063be88420f42186f94507a040574d26fbfaf65afafe28948318fd2 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 zpsrdCoPVsfGTl8JTLinOofhxmz39QCm7gFNnOvoHXFNyFAP8/mlFvpWAcJnrp5Zk9bSWGnxVGZmav4C3vy4KQ== AHg+OnWPIRIAp8BUyoZZm9+7GqcR+hqD11N8lwgh5dOiFpJYtOC1AdqM0tu/ZfWhCkRRV1rwUuU6fQhMX5AH+w==
7221 406 2021-12-13T12:53:15.993Z 2021-12-13T12:53:14.985Z 0b0d29bf50153754ac58264b953c2397222a3550ec1745001766284bcfebca85 0b0d29bf50153754ac58264b953c2397222a3550ec1745001766284bcfebca85 0b0d29bf50153754ac58264b953c2397222a3550ec1745001766284bcfebca85 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 405 039778ec9b71fd2d57ac4548c2d3ff193ee4970f37688a60c4934f20fa67c89605 03513abe5c32a3776c7a984c5d2be3da9c81452d3e29509e03296b605d265dfcd6 IhzoDwnPV92LMwVwQElRnRw+5/eP5MvzWKFVsTveNpAWldaSBTHyiMAOSRMS3G9TZZcFZJIKj4ueRApXk3JwYg== 0b0d29bf50153754ac58264b953c2397222a3550ec1745001766284bcfebca85 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 30DENu6fVNbkOxgSwscLXuEGAxhhFT+5ZUC5MGZicHnJm4CmSlOZ92TbQ6BWNCBX5QgIC9SLNcoWsd2xvO00fA== i0Gntu1Px2imNvK8a75+Xz5zxMkil6nBvW5SMxGvV4cjOlK6vdfMKIAMQTdHgvQZWjaDMzCzItIfSOmOFVgy4Q==
7222 406 2021-12-13T12:53:17.836Z 2021-12-13T12:53:16.026Z a2a364d263502b669c35ece784c43707873beb103c826327a8e8dfbb6170fdba f9c3ecc9d26f581fc42297f33fbd218471386c5673d697df0faf60b59b498600 465eaa285768a5f84c8ae26ad8825f555f8b6af1e1fa69d8c4dca2c50d195dc1 e8572c2789c0b5256d702219bee98842caa9762f322a9180f83845529bdd6a17 555328171b460e5fc9d5140a4bb0554535d29cda01cc169768b32e95dae97f2b CRE 1 03bdeb511f9db5b01f84d07747715a097cec207a7cd484b0e85af1ed06473b5ae2 0355e968ccd4ca4d36cd4c20e3f220d9e5f44a276fb3dd0e50f82cd9903f743684 sRjKnmUYkMrHBtOzKp9Va4QY+5jIuBbKH0D8NSeUMp7C8pmNZuk4h+Yy1jRKe59dZqHglg4+A9pxU26vWeZS8Q== e8572c2789c0b5256d702219bee98842caa9762f322a9180f83845529bdd6a17 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 rICQZtoyxLoXxvdcd8UleP3iz387Vbu7wXOPRzu65X5psDj9W/Iz6LIuRkNR1VmUCV1bLZdxOV0z5dob5H87pA== BWN0pOf6sPYtxmCiglZeVDW18SxmAdE5xCKSBhDrb8U4MEVLrG+i30VdRu7Lg5D+eKxkpeihEApY8EYPoxJrHA==
7223 406 2021-12-13T12:53:20.603Z 2021-12-13T12:53:18.856Z e2d54ee378144b6ce1027679a721038ef6fcfc85f9de3f2d903d247855c8d7ae 47663b0d4f0d815156215502006d62da1a671784245913e8968cdc86ce7244fb 465eaa285768a5f84c8ae26ad8825f555f8b6af1e1fa69d8c4dca2c50d195dc1 34aa0ef10cd429b640c5591dfcb4c413d3973abc9cde898b0d8c72c644747017 19680e2de49804f287eb6c9d2c48f71e2a0f6b2a1eb9870bd2938f99cd33bd97 CRE 1 030917d51ede547a8cf031454c6b3289738d0dc80b5fccab113f6b2133bf901875 024d47aac752536975a20c57df2215626902099460e5ff1ccf14d05f220ca6feb3 uSZ5OEM4A1lxgBv2RbA53UCwFXykQITFWa9JpPcRvCCQ4vHcFB+q7qSKfzv4CMS5+2QTEEfg3xDK0NlIcBIkxg== 34aa0ef10cd429b640c5591dfcb4c413d3973abc9cde898b0d8c72c644747017 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 UseK5Fzana8zqgiIiDBu8vU89BjsCc8BHj+/WhAxDOu1ZB0MBBJ3MQr+BFzqglybTUbkNwdQ0BPLQTi3n+sUJA== bYJcrq2M+ERVqf1A/8jtXzgTKvbuo1o23laiGeHPhSzMiXPEYNrSKzou2BeGZxZDd+2vxYSxB+E0/K59hUBQOw==
7224 406 2021-12-13T12:53:23.502Z 2021-12-13T12:53:21.698Z 9faf58588c610025102604e36c16cf2d10317dfd3f0ea9af7b79e12de8dd2d95 bebf12ee4fd6ac45bd637775485140fb21fbb3ee8056056d3cc4fd7e292062eb 465eaa285768a5f84c8ae26ad8825f555f8b6af1e1fa69d8c4dca2c50d195dc1 14d959b3df325ddb511b55ca5abf42653c7315387ef7146785104df6fca444f8 a986ca79c508325f1c56e592e760bd1054ebc24bae433bf382b85ef8fcf10a3e CRE 1 02514d08123badc15d1e1bf5d8e9e86fa7d7dedd9d6afd39e36b80e13ca4e755b2 0234f73cd8bb5c2011a11ce08536cd59d72532acc06a4969d675f87000bccddaed yMAmkkdfaN+cmgK/VDE4M3X1DCSoiuVPBjuuslY/2DhkVomjCpoJyaLKiwWX4sS3dDkAxVKRcSY3FkVwiB7Hzg== 14d959b3df325ddb511b55ca5abf42653c7315387ef7146785104df6fca444f8 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 ExJ8pdV9vh+GRrkaI1S/tfR//fj0dxUQOmWyWvNG0dircfhp+f7g9atvVwGYXzSSXrR8dSvOC1DYafsw08bCMw== TZplFqw25HQN6OwFa0rv37lSIIYT4dnwCZroMaegaL4DTnFnwhN278bbOOqZglqe5KRWB2m9MohO3ButB26btQ==
