Block: 760
Row Block TimeStamp DocumentTimestamp TraceOriginalId DocumentHash ContentHash PdfDocumentHash PdfContentHash Type DocumentVersion OwnerKey VersionKey OwnerSignature OwnerSignedData VersionSignature LedgerSignature LedgerSeal
10561 760 2022-02-06T08:10:15.762Z 2022-02-06T08:10:15.211Z 9e427410ec1228ad486f528689ea517b48daec8e27e0182a6a10e9b5dd32a7b9 9e427410ec1228ad486f528689ea517b48daec8e27e0182a6a10e9b5dd32a7b9 9e427410ec1228ad486f528689ea517b48daec8e27e0182a6a10e9b5dd32a7b9 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 755 025d93e3307830f69b9e9ea8c9906009854ce2c541dfca507f1418ad2cb0d0e3a0 025ee17c29feb051a3101ef9aa56655a23ea871fc5b435e6d9a0bd23153a18b541 Tf1waTLkklB6+1b7b/mBjw9ap6bcbt+1dNjW6t9eRkrVfVxc/IAqqa/uO3H4xECLDhWJLqdV7bf5zFSVHFTrGA== 9e427410ec1228ad486f528689ea517b48daec8e27e0182a6a10e9b5dd32a7b9 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 FrjmsyOAPPoGjxtlv+cBJexWX++v7M8YuuNG0hMK8IibVz+jSglbsrd60QfrogODYahNUCZUWCAoeMiomfStRQ== zj4oVHX+WnY3AqQTpPN5IL2LP6rh4truHy4fkOhK4vVDa7Uv2uCdxfg0fuo5wqDznPripvtfWens2YRJVCFgLw==
10562 760 2022-02-06T08:10:44.876Z 2022-02-06T08:10:43.789Z 56ccc38ba4e940dcd40fc4e971981907afb5b410efbc04e00a517513ad003f4b 56ccc38ba4e940dcd40fc4e971981907afb5b410efbc04e00a517513ad003f4b 56ccc38ba4e940dcd40fc4e971981907afb5b410efbc04e00a517513ad003f4b 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 759 02a5c226e19e165640266c37430dc68557c0da20a7b0e9fa4fc3860eac8c2cc1fe 0255f46239b3064205ca09864646cf2f813c32984bb8d201169ed37351977de955 q5iaufgkSz6gbgAt+8h+Qy12UEkZuVZMktfabojZsrrRMLK7sOx7NxIYiuDarcFrNJaIwX7usPA6zZ0JpIimXw== 56ccc38ba4e940dcd40fc4e971981907afb5b410efbc04e00a517513ad003f4b 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 41TAhvJtU/brWgfDToMXKahDBRmiQP7/FKJ9htqYqMMZDx72Hz/x8rOdw1Z6Q1XEqHnOyRS8doYmgaBSiAzS3A== wZiYpxm2joy1G3gugJ/MiylXTPoa7aKzUJuoHTrTszV1TH5xk6E2LFH4sXyrwv9q8wXtbpaFm8yKfKY3Vg6tjw==
10563 760 2022-02-06T08:10:44.902Z 2022-02-06T08:10:44.598Z faec331da88bd3b6e26e297d48ce92ecc010d3f18ab3ca6db0ae2dec97eb75eb faec331da88bd3b6e26e297d48ce92ecc010d3f18ab3ca6db0ae2dec97eb75eb faec331da88bd3b6e26e297d48ce92ecc010d3f18ab3ca6db0ae2dec97eb75eb 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 759 03f81a95573e9d19a5c9b6c13e034b57c34101a05f29816cb60b077e408a0091a6 039f00b015ccc81929e7b168f30f0cfcec69d1ddd20adcd56c6f6a6bb08e7f088a uDq9CyEvCh6wGF+JNPLm/J9yZKzy14UOnDWmFhG3AZNBtMNOH9ob1C3RkuxhmHLfh+C13GPRFYrVQ9vzhYHTSQ== faec331da88bd3b6e26e297d48ce92ecc010d3f18ab3ca6db0ae2dec97eb75eb 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 NvuJ6zHulFEThABpA6ge/DpKwzlh6IMZeEV1GUDVJI5Ru2mWWJRmhmlZSrybTFVlNJJ+2QcbvuUPEQX4e1w2EA== GinsFY0muFz//1q25Xt3L58T45o0IY0wMfuhLb9sFFflsvxTReInKbnaNAUoDd71Jch/73c962f5D2MMltg9Gg==
10564 760 2022-02-06T08:10:45.161Z 2022-02-06T08:10:44.774Z f0ff78bf2e9af92ce2f60c9c0859057fe6df56296fedf1fb6ff106b9eefea83c f0ff78bf2e9af92ce2f60c9c0859057fe6df56296fedf1fb6ff106b9eefea83c f0ff78bf2e9af92ce2f60c9c0859057fe6df56296fedf1fb6ff106b9eefea83c 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 756 025d93e3307830f69b9e9ea8c9906009854ce2c541dfca507f1418ad2cb0d0e3a0 02fc797b9d90cacc540689a5aa3779e072406eabc7b78912029fbbb9a58550de74 Ur/vFaUS1ABfChneN/9NSVjFVzKBgLdjzfNzdk9TVbBclMJSkOCnsVddn7jeho7RNsSDIs9+CoOlfo9KBKncwg== f0ff78bf2e9af92ce2f60c9c0859057fe6df56296fedf1fb6ff106b9eefea83c 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 /ws4dHC8+ln+r47d33kNfn98b4GLcpGHqMweU2eDDhMj0CM/PHnALf7nt/rsGwrudhqayQGZHAs+8TvULkgoNw== gtqgBdMOswQYWs6leOAzEtMsCd/xQyziL7/+FC2GB7TBeqiBb+f8YrzV7hNxu5rzK4P3MPGAdbnftZVw2hJ+hA==
10565 760 2022-02-06T08:10:45.355Z 2022-02-06T08:10:45.199Z 891b6f92ca99352d95c7e161e54b49762eb0e8feac65105e45dd92d5a58c4ef8 891b6f92ca99352d95c7e161e54b49762eb0e8feac65105e45dd92d5a58c4ef8 891b6f92ca99352d95c7e161e54b49762eb0e8feac65105e45dd92d5a58c4ef8 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 759 039778ec9b71fd2d57ac4548c2d3ff193ee4970f37688a60c4934f20fa67c89605 037dd68d6e37567d945c0ae9ddb630080308155818c59d3316d9042c8fe414f762 5ucQ8LaJHDQ7a6VCiUOVuyX9r8JFHQ/UCWtQV3fL2kfvuKHkOXfYHQiGEamtdjZ1IIfhUvtJXcdZUgqzpUVsBA== 891b6f92ca99352d95c7e161e54b49762eb0e8feac65105e45dd92d5a58c4ef8 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 IEUIEL3VEeiGh19y1gcyEzyQDKMDI/36prc25AW76WR0ThzeN0vaA/1pL2Ufr29sQQgXNBeZTTs8MzrWeKKWlQ== EpvCxIJZ7vk6fSn2g3ICSaiZbhy4Yi0qEOTBeleRS58cdG9kTP2bNoLLG2Cd4m7DDThtU5FJ3zPUTmCkc3r/6A==
10566 760 2022-02-06T08:11:15.130Z 2022-02-06T08:11:14.650Z f844f9c974797125d1080bd2c000fe193c2fadff265f059549000936df4e1370 f844f9c974797125d1080bd2c000fe193c2fadff265f059549000936df4e1370 f844f9c974797125d1080bd2c000fe193c2fadff265f059549000936df4e1370 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 757 025d93e3307830f69b9e9ea8c9906009854ce2c541dfca507f1418ad2cb0d0e3a0 02beb954f5b1bb5bdd332370dc03e3a592d220b0b084a5df4476cdd81fef8a1696 mXDUwbV9zJ67WdwKPwMKw7n9VhptwpqLd3zckEyizoKsqJPFVTPvEw1tpqv0nuah1dklxqeR6tbr6170iklXVQ== f844f9c974797125d1080bd2c000fe193c2fadff265f059549000936df4e1370 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 znr13aFEGHRS87Gqzl4pxZ5pPBUPMx7iG4MnkpF3lOFbhBmQ9WV9+8OEj9PGTri9J5WV079uA2BRMdJp8shQwA== s0HoGLKaUiDekZinNBXWIASn8jm/fwxZbkj/tUbV6jCjUImrIs5E2i3UIb+0grlJRhMZyTMPHF0Uffmko9U9PA==
10567 760 2022-02-06T08:11:45.289Z 2022-02-06T08:11:44.803Z 79009302e5158de2a37083c6dd557b889ba020263c39f9d9c4ce165914573145 79009302e5158de2a37083c6dd557b889ba020263c39f9d9c4ce165914573145 79009302e5158de2a37083c6dd557b889ba020263c39f9d9c4ce165914573145 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 758 025d93e3307830f69b9e9ea8c9906009854ce2c541dfca507f1418ad2cb0d0e3a0 02cfad1f710642c5e1357c3e79a128a870a9dabf43025b2e2bd2fe15a347982bc8 N0LCxEi6VeLi9D9MFIWqYETtQyyXb4jJzWN6S1z3mMfoWJJN3OhX4TjYFB4ky7PKRk/WjnRP+x7xzdmM+eD/Wg== 79009302e5158de2a37083c6dd557b889ba020263c39f9d9c4ce165914573145 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 piHyndtlYlbW280GEeZn4QcZeaBVsKH88Pz2OKWZK+ZdVNmLV+wZTp1yxPX//OYMeC8OU2DR3ndMhuOroPr3uw== NyP4XkC+jj7ULsduaYIFo55bKaMos56Ep1/AnDtAuHykSy96IIMcjwpMRqQC1sypcnyWvo0zeqUVnNGp1b6jaQ==
10568 760 2022-02-06T08:12:15.251Z 2022-02-06T08:12:14.796Z c0a88c7f1a92275f37663bd92eb6e9bda1955cccc448b6cc23284476f1aa6e93 c0a88c7f1a92275f37663bd92eb6e9bda1955cccc448b6cc23284476f1aa6e93 c0a88c7f1a92275f37663bd92eb6e9bda1955cccc448b6cc23284476f1aa6e93 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 759 025d93e3307830f69b9e9ea8c9906009854ce2c541dfca507f1418ad2cb0d0e3a0 0207806dedce0e17ebc18a3b6cc2c59e3faf0294e1b488a44e6d54f2025e091bc2 OicJuv4ykxKT+m88yOWnrOSsXG4/id7kXqY3j6Y/TZKSI4TsTWrBEwWW5YzfUY3JgpmIJIWPUOujGQeMh9vwHw== c0a88c7f1a92275f37663bd92eb6e9bda1955cccc448b6cc23284476f1aa6e93 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 4Q6TyBH3y8AIk8U5U34SKVzJ+oVpLkTlHfNjONhrkn1HlzmHOsdr5kDzWn6jYJuZCTTXZsSMPMm2PCrSJZdd8w== VQroCHT+u0cOeYEd5jEZ0zJsbtof++0Mkt2NWu5BFbaYvNHowaxjRJFSTSfAbRZ2rhs9eF+epE+2dl3ClPLc/A==
10569 760 2022-02-06T09:33:20.306Z 2022-02-06T09:33:20.306Z 331aa1297992ec43374705dba8dcc516709338bf9254f9517ba815272214165e 331aa1297992ec43374705dba8dcc516709338bf9254f9517ba815272214165e 331aa1297992ec43374705dba8dcc516709338bf9254f9517ba815272214165e 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 BLK 1 02b9bc72e1a6fb87de88772d68e550afe3e0709d40f5e80a08a84987ddaa985786 02b9bc72e1a6fb87de88772d68e550afe3e0709d40f5e80a08a84987ddaa985786 TEOyCZ1CysxGBtADGkVmg38KspCakU3B2tmvJZSFlJcds3WsaUbHezsGyTGNPMJV/gvoxo6F3U9MQtCyrGfQ9g== 331aa1297992ec43374705dba8dcc516709338bf9254f9517ba815272214165e LlV/g/pQ8EV5b4uS8+l90LxBoBKgS/ppkSmngF/d2VI7DUjWpTWQ4TRodBIfzKK8XE7qK9kJGm5hqFbrDPDPfQ== sPcmvDvPFJQskXEYkCv1WaP+/7VR83M68sZneKd2gf7RJMLgbZd//Sdiul8QxvBtoTKXq742Hp0GtVfLyLLIaQ== 7UFeqT+Ywr2+d9eISLtkvQKWvntHRIq/9AIYtb8Wah0k+kV+UBjAOw1U0y1mDCTeTjfQi6UxS/xGe0+Iarp4FQ==
