Block: 292
Row Block TimeStamp DocumentTimestamp TraceOriginalId DocumentHash ContentHash PdfDocumentHash PdfContentHash Type DocumentVersion OwnerKey VersionKey OwnerSignature OwnerSignedData VersionSignature LedgerSignature LedgerSeal
4716 292 2021-11-22T10:50:00.266Z 2021-11-22T10:49:59.714Z 8e5eb57c323b8546a589000a317f2dded335c0e779131a3c8d4bedc3275ccdad 975a88f2a6cd2e2b2dbd7797039cfabd7e7619efe75308102f8723427af42ab7 954e9290955261db66dac13578a05e1885e9e1de21cdfdb02edacd92b9c2f856 e8a745c3bfbd1134f0df5d3de41f45cfd7032c9c651d297378612a18da9394b7 55070369a006ac7a9fdba3f349e05bb0dd8546e74ab775e0a8ab349c2415c198 AME 2 03d6a00eed2c204c1e6ccacbc6421f3396b7db865a2b1b94c13e823b4651e61ba7 02ebfc44a21ab4df8f6918e7dc77c3bcb99a01fdc4782919ee8d86abee6316d23c qM8NXe/PuQ3cuhedgB6ZmXldVK+8leqXQ+JnhBHMzwVIjnOLSn442OMNGDe8q0P5eX25AzglYuTAt7MtlH+13g== e8a745c3bfbd1134f0df5d3de41f45cfd7032c9c651d297378612a18da9394b7 pQ7k2fx9PoFbYyBKENnpyiR3E5f2/btvKOMbMN01uM38iCFLOdnIpBfCUkn+BcD6ame29yUrVQxpqMj4WySS8g== xgtDNbaLgXy5NQJtzc22GS2sv06a4ijtvezZRYnesqXtOicpkzviukML4H37rWaKAvD73Q0l+w7jf89mC8UURw== uGljlKUE8ZQwJbtr7AuWBm+lMHe86YGvaxaRFE3CBSrQ+eGHaDMFHXhGHxSsNjGNhbDlNECtZzPQfnmaeBsFSg==
4717 292 2021-11-22T10:50:01.747Z 2021-11-22T10:50:01.199Z ed4143091d12d2952b98b9ff9d7fad7c9bc96779645ef7e99197b37659febb8d fa5bb206934937f327b4bba20130c2f47dc83a3646c49edd0197d2551129f595 954e9290955261db66dac13578a05e1885e9e1de21cdfdb02edacd92b9c2f856 7c94c1431694064926b553a8a929ae9cda45d2a635af99dabed445a15f8a6a98 cb44b1123ae57c0caa417703e92a1503396c566ddedb553dbf1edb16db3883f0 AME 2 02a52bb21b00c12fd9ed73136e0402b6ed3767d75d5f5bf547947484bf4e2ba1e7 02d3c223c8fe3a849a68c425de66082957881772630b68c53111bd532b0cbedad4 JUTVcaLmbFOuJd5+ldgZg8C1p/pcw3xNwAHoLTYv4yn7y+VcJdmnQFw1fVOFpb7sHaYxtuKmoQXGLhOZfi2KlA== 7c94c1431694064926b553a8a929ae9cda45d2a635af99dabed445a15f8a6a98 /HHfMkCMd2etmOeCJp+9vID+U9XfWISWaFgPKTie5ggE2emtcjT7q9jY6WFu9hoTsYkj81ZIRylsEEDfDPdZcw== SPPmEICOPTeLHHqGM3gGwLAK+FAB8EdBPH1uROh3xp/N7HjcAGfIkoam8h2itmciqXpXuEt/9nbWDVbzETMHuw== xl0utkqmeasA8x7UDRSFnOYkBaxgFW50L3FBTV7OAMn/EjU3ryZlAJiSZA6H70LTjYU5eviZJ3cPMKGkieTIdw==
4718 292 2021-11-22T10:50:03.047Z 2021-11-22T10:50:02.496Z ccfd0f42b1b6497ee29b2134bcc5a3a32e08a2a9283412d5bb8eaf59c7d74f7b 70dcace9bd5a08025563b1dbd4a675c708e9b59ff5547fd5cfc22fee20e2eb48 954e9290955261db66dac13578a05e1885e9e1de21cdfdb02edacd92b9c2f856 c338ec714c1cc56b2540c831e6f29dc36785cc386afa5126e57ecf64e26d0e8d ae988a841a947b56d935b5d0e54e3de79af94faf16669bce5ca11c4b905bdf5a AME 2 03f945df4c24f4b4cd1d24baeee8e1e8deb2625493c7370405d56a2dedcff37c24 0359a2df94ad313d66a6773c516ed6f37e4b6e187901e4eba3f7aab621ec50670d IDjTy1lyEuSyII5oBAeOtGNYWpBSQqyyPq25VQrJtcFNyYGHWUJq4tL8o22PdTnWU+/77GXDsz/vHivKscsVDw== c338ec714c1cc56b2540c831e6f29dc36785cc386afa5126e57ecf64e26d0e8d Ye5TiCXHVIfW94rgjxZFagsFxXdAS/C6SHztovEeU82PAx2NATChmCZ5r9MIJaGiMp4JR+uTOXhONwmmF3I2hQ== 7sH7/3WzydTBhLPy0zKPhWe8fVB7J1tr/MLa7S/pFM30/UzRO2y7RZ1EukH05AoBtiAOqcNCAeR6sKRTEKKwEw== 2ylnPR5+RI7+d/VoqNXN7wfhSeja21kdDsBDz4FvqKOsVbvEziwbmnHP2TOTK+uAlSButUAcuqjbTVY/suMGTQ==
4719 292 2021-11-22T10:50:04.321Z 2021-11-22T10:50:03.717Z 767cc1d93d6e7500b2b533d16f2c8a221d1c63681fe103e2f96c8e5b90f6c6e2 92605d54df225491ce3d810aea7b2e1df9dad4b55335380b2f2664a0f53eb285 954e9290955261db66dac13578a05e1885e9e1de21cdfdb02edacd92b9c2f856 8ecae0820f7c77d952e8ead3bcfc408f50820212f9a003defd3e59a64a626dcd 2bbe1bcd3ec32137dea0c7a469baf1fe6e872442dc95aaa72517623c855be346 AME 2 03c3218ad379ba773b444c00e49dc1c69786f78a2f933cbb2268d3263149086f8a 02b8cbabf63a41c7d04033b74e5731ecf6a5d5c47c65629813948da4cdf2fb428a 2fRFKXivhizgV3kCa6mygi0toOxjrWP8BgO0X4EkhKXzjcX7+2uHRP3Xuu8MSZarO+288qZ00BIj/ahaJc3cBA== 8ecae0820f7c77d952e8ead3bcfc408f50820212f9a003defd3e59a64a626dcd Fw9KAh0wpJvdXL6u7JqDV4PVka1RG/BzCK3OPzVdXMejCTa6AlmCWZoanduiiA15dkf+Y7MxvHg8qHIna4dsYA== yfGSX6Ptbe4geur7EooKLVuNzCzqG1dPKU11Nk1cSavo/7PI9BV/U1xL8otuv3CaldJCfg+724V5xdCxCUPKnA== CI+BfsYNXrNmXEOM7KJ2ng9jk9o10G5XirCwdmv2s28Sj34femdpPGaDjNrHoHdYSSDoXJz4i++edCbszZH73A==
4720 292 2021-11-22T10:50:05.508Z 2021-11-22T10:50:04.961Z 3e33b51ea2a6d2ae77f1cceece22280b291821050762600dd2bab03f9cdfbc3d a02914a104e79a8fd709d0676e53089fcda4c0f2de8d8f4ac32e0b51f02a321b 954e9290955261db66dac13578a05e1885e9e1de21cdfdb02edacd92b9c2f856 06f67280bffc9ca857736d94bc67aba88716b57e62db20f70bb30907e35abd30 2821883d528ae2aee85e710b4d23d4fe530336d3b747a9b0660d3ad16334f9d5 AME 2 023c3ea46801dc5dfcb114519791b48421f845f002e173199699041f56cf63f502 02ac9ac251862e227419d5f31f8750cd0e1cb10579d9f12b3f2499aaaa57de29f4 lO4inEDNK42cyEy3v1jp52LKG0Vki6uaCGBiw0ibFiHmwbUKV5KryTwm6JBY5eQZuFW0u/jBpnnuxf4TWhDXhQ== 06f67280bffc9ca857736d94bc67aba88716b57e62db20f70bb30907e35abd30 O6zaHo6bUyrzp5H7UsnTjktTJ2f/04Qefozn6ZNSs55gJBNdQX01/V+dW7PRZzwC9T3lMxf2RvPwFh53pmbdNA== 7QKC7JcPlVKrIN1hNtH13kmSXvQpu1PBzCQ0oAVvT3bV1pZAfE4BZNEHXCl2AewXdFXR6D5lQzY9DG0ARkRRcA== 579CiOfZT3/j53GhgLBOBOESuhrqpKe16Y1EIlEDIA6N05yuYqCBhwYPToG84AM72NNgRdMdFaq/qluMbwAdBg==
4721 292 2021-11-22T10:50:06.730Z 2021-11-22T10:50:06.188Z 66bf1e24fd1544f615e768052d8d93f2223efdb02d878a690e8aef4eee7715e6 ed506f8fc28afd899639ff4edcde955c8364b9a0a88a1d0e08ed335768662203 954e9290955261db66dac13578a05e1885e9e1de21cdfdb02edacd92b9c2f856 dfd0bd739d5ce03e93f2ddffaedaf8d1944ef232f048b1283fcb640c1a478731 7e7f646a40a3e003c7c81120ce3573c81bf190d2d08112fdeadcbafee55368f6 AME 2 029d1290f3af6d0a84ace15e31308533764f7005e2a571717b3062cc2569d299c9 031760e50e7985b110881cbda2eb53d7dbae7b10418a061b1844a395b2d27725a1 GeARimSd5sap1bhBFx2LJkNo0SvqqO7wm+XaFB1glxDZC/twO4rx+vGsgXyxEsmJ30en5Mfkdf19sAir2bBSJw== dfd0bd739d5ce03e93f2ddffaedaf8d1944ef232f048b1283fcb640c1a478731 IEtV5W/yExIAh7oLj1zRch4cpIbDgds1/mNWH11NsUJIkLBr3F63K0+lQhcwyUkvXuGVgc/tLQxgO+IirJQbZg== EsV9vAxnT6ny3JuIXFyDXGzyJODxVv3yeipvHYYOh5xLXZ5JN7g0AmAl93BeRKCzmtxYQ2ypkL9Elyjx1/xrvQ== yRxKDRDHclQv0r9MBrkxgXyRKN5ffT7g7N7kfLqyxe8Q6h/4ttPlWLkrGJ8XVDjHQG7uZKx6ff67i19+oEFUUA==
4722 292 2021-11-22T10:50:07.988Z 2021-11-22T10:50:07.399Z 0e2b4a8706c3b0c53882dc58e233824da8d3c8425f7042e10346f21902da4040 6a5f46ef053c17efcb31e0ee23a1a5757a386dd4e3dd3083706076ad10375e4b 954e9290955261db66dac13578a05e1885e9e1de21cdfdb02edacd92b9c2f856 4efa3df1e4b3018ba3ee369eaf5d1dccc302a4a6cb3048249aba6c4ea4b38843 aa7c9772ecb8dde7c3d010e21cd435d6a42c19f23cb72a0343bfd5904a7d1ae3 AME 2 021fcfc6f11658fe2ec88e5a211d929f448f6c163d8b7265003456654afe75a217 0231ba7a145b543ab4e2698df5ce3d3d82401784d8f6cb595c82abcb0e2766e9e8 1P8r206RxVZVK/Im29UjaXkL0C3wD+mq1r6HpZlgOHpqnwAt7G+aAnUHvY05II7l7TVzx89NQzXbnYvonQgVtg== 4efa3df1e4b3018ba3ee369eaf5d1dccc302a4a6cb3048249aba6c4ea4b38843 gUAmVprLZy5+df10QtPvyYh9vqWkpN3oQBFO9MHr4AEwNazGB6yfLdPLf2L4VZzdJIqlAC3W6XZyxJnofbHlRA== 6eAC7qYFst7NW8OyabmcvRfPaxxTMRZtoHTxnlliTH7n/ljInKgK7OaBiFMprlPDmoJSDSQo4tR5TyaKWN9lfQ== m7r8amTIVFvGOkmpi8ZCS/X57vZGLZQ2J1iVaQESB7WUk3U4NAwKXnrXzp/JlCEaxMamPQvPeaLLAEvLFrKgrg==
4723 292 2021-11-22T10:50:09.424Z 2021-11-22T10:50:08.791Z 809d5de0dcb1e30d02db258a4b5b1db4da63e98235fb8f66e482283750a0b03c 6b8bd3e7cd2588b7802f14e3ca652f8a8da6441ed67522bb2776207e4bf77094 954e9290955261db66dac13578a05e1885e9e1de21cdfdb02edacd92b9c2f856 66f759fd93f4650fd04984758e4373886afcd92e1a2c65ceaba87bdfadc303b0 9f46017292273518bee8213fbe48262d77d50194a6dfcf4556755f7e92c84826 AME 2 0332f95d045a853963f41091312c5168d36561727abdc0f5834a2b20a6e085ac2e 03f54c8e53e15749dbc0fa6787219c2f651093d52506d53acd49d540b5a7f22786 Q7Z/W04cDI+E3hQlk/rQz7tRs1obx3VqpnpG+68L9BGeAT3dqOT09lLic6K7Aakku567yUhwPYAuFAXgvRho6A== 66f759fd93f4650fd04984758e4373886afcd92e1a2c65ceaba87bdfadc303b0 a+6kOish8L2qWMEmXzx5lp+6VgHkwczszuLU5kYmewiTDGYCygH69ZvFgGSEbg27emsfCXmkPWefTI4eQkSj8w== ZXuuePB63PIb38ZfwhgCex7LfuncHV8s8QY/jKmrmc8fVkvuLLU5IRpfcaS7HFZCvB15bd2uwrIYvzkNrVzPEw== gv+FC+VCp5b/5xFL9sDdQLSroSoNGCW0zs0mzO5BlA2YYq6PbvpkjmFlRy1CRzO07jme8NGGBtL1xA5RtqOQug==
4724 292 2021-11-22T10:50:10.768Z 2021-11-22T10:50:10.087Z affdfac0b81f185fe43c9af20ae054f3e512c39788cf5b1ef975e1b7f0f599a0 3f5f58a6060f5fe08e237b711cf4fb9b3d058298872f0b6cd64223e7aa45caac 954e9290955261db66dac13578a05e1885e9e1de21cdfdb02edacd92b9c2f856 6e4fa6a8f56479c7988a7cc28e67ec9ddc283b0573607c7340975698b123c21b 26464bf01ce5a5807805e9035cad31445cf03883e4f08a0d8a2f56d78a48f7f5 AME 2 029079209d335d2c74722daa24caf7a8a845962f44e62fe0882fa178cedcea4d80 02f4f4eafde2f3ca14bce8a167d88ae0596b5476b263f438aecbd7a3d833b6fb59 0M/R585QKRX0PjUwBU1Agd3TasaWlcsgMH6DMFL4o3v3XAVTlAdcup9YPxIwWuLheiDJOExyIVusqse85DhJUg== 6e4fa6a8f56479c7988a7cc28e67ec9ddc283b0573607c7340975698b123c21b UQBmLKslInAdSzmN8Povh6TUywwUuhIlH/WVM1DPmg/c/NM7OuBlAl6FmgF0v7axhi9CSexCCBqAlo07NPfcXA== EkLADsPYtdm+BQ9xSKDJX3o12E6kaU/vx/v6zRnT94lTFK8vvu5iar49iyW2XKkTIQfYop/DTzydBePM2Sf23Q== JqNF10b2ygAlOrwPZ+MnEpdmH0j/utr23e0UVbBY/5f7GjNp9m4AkA3VuKVyA0+89lJ/7V6qPfJRIe5F8loA0w==
4725 292 2021-11-22T10:50:11.951Z 2021-11-22T10:50:11.392Z a63a227f07900e0b6ddaa231e9602dc5e403ce9efe7903cd6839c9ab353da235 34c86501e1e158918f200c8ffe1c1ff8def2c34830fdcac84f7d2b1e1e920c14 954e9290955261db66dac13578a05e1885e9e1de21cdfdb02edacd92b9c2f856 2dd74937e33ebdd85afbea1962808d29a15eafed788045e6bc699d99e3629d09 2f78aa08584c1b47c425bb48f8c16191c4c48fea485959335e2bbe3c8caa99f0 AME 2 02275d96089980e2bab9a59c832f2c0e3573974cddd9333c9477a8af3cb0f8dd2b 021a47a858bde6eb819d2a10c0fc79373811cf40cf367bbaf89a0e9b75665af399 9gMVCAvoGo+P3sUQHHsnOcOG++9p50X2mi1nlXP5v658ZmanWwLbiZKaNBG1bPSAV2BM1me5SAZHoM+lVc3iWA== 2dd74937e33ebdd85afbea1962808d29a15eafed788045e6bc699d99e3629d09 O5DqFnJaAxYryBw4QD3uUFZXPFWaHMMy6v4pDD/KEKiIom4K5hU6Ii2av4kDip5HI2qbZJXof3d+94uoQfFGFA== KHVm3HC3cvJ2WKrYIuvWipVUZSB2y3F3kc4aHrFnG61ppPKptdrTj8p6AX5cgIvlwdSPsc+7HhJJMXD0lSVyHA== 2wUxxnUlmne8zSKvwnPYV8mtve51Z1nQq3V6KZfF/BEfT667+fTyWzgAAoH5nnjenN9zGQIhgE2FFscB3wEzsA==
