Block: 534
Row Block TimeStamp DocumentTimestamp TraceOriginalId DocumentHash ContentHash PdfDocumentHash PdfContentHash Type DocumentVersion OwnerKey VersionKey OwnerSignature OwnerSignedData VersionSignature LedgerSignature LedgerSeal
7965 534 2022-01-11T15:45:27.070Z 2022-01-11T15:45:26.838Z 2a13e08110a28a80f5a3f98b3625cb6f63ca732cdf6b5affa87c59aaf2df50be 2a13e08110a28a80f5a3f98b3625cb6f63ca732cdf6b5affa87c59aaf2df50be 2a13e08110a28a80f5a3f98b3625cb6f63ca732cdf6b5affa87c59aaf2df50be 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 354 03f81a95573e9d19a5c9b6c13e034b57c34101a05f29816cb60b077e408a0091a6 030a1933997235bcf6f0af0044d744eecae89c3361243200ef9bdb56c85256b384 JO1uVCjwIufuXO/kQBMBNca5gTXTdQWz9dfuHUsPuP/JyENFCLSfkGS3Yy3sWisJyKr34xq1GMa5QSrIbynaZg== 2a13e08110a28a80f5a3f98b3625cb6f63ca732cdf6b5affa87c59aaf2df50be 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 y0yRSaMr538C4LaGZlaQqbtCkdJQ5tg3gyoJCwN0l6MvOl+lqU8gTPgN8gxS8PUnqTA2YCoJBV4O8smVKpfjyQ== +R6bpHItFMIJganoQk75Czmg9K1lZ273mH1QeVgETf1yNUHJbCWM8dqhx3IDpm0kKvwzux3dOQ5ns2T8OA7CYg==
7966 534 2022-01-11T15:45:57.068Z 2022-01-11T15:45:56.876Z 1e89960af2e8db5b08a71a92d06b898633a3eaf66488dcd253d74e3a21689858 1e89960af2e8db5b08a71a92d06b898633a3eaf66488dcd253d74e3a21689858 1e89960af2e8db5b08a71a92d06b898633a3eaf66488dcd253d74e3a21689858 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 355 03f81a95573e9d19a5c9b6c13e034b57c34101a05f29816cb60b077e408a0091a6 025746454f9e96ae7e319140127d428309687546335ebc2429f5e54f5b1f3ddcbd kygdr9FjK0fTDiZs/D3lNTMnLjn1xnrnqlrTcUMJlDSIyA6VR+kbJ0WqI3r7fhzs9VFewvKdkY0wDSxsuU2etQ== 1e89960af2e8db5b08a71a92d06b898633a3eaf66488dcd253d74e3a21689858 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 apg0vtEPlDyT/nhzn8ggsiNLIQziDEySDwmlTbQFFlUdPhsAXzYVr0/p2tuDNP/19HwzRn8ALu0ZLQV8mVyrow== 5QKfEG2UIKkbgOZjPmjQOVYv7MbaCcncguB+b/FdqII0CuM2ELZklTbvHs7cx0rJj7/YXp1lG10JzCO/6hPBeA==
7967 534 2022-01-11T15:46:27.107Z 2022-01-11T15:46:26.857Z 25aba9f6a317c7947dd69d274dfc02d5b5f3af21fb0190a0e853b68e0f1053e5 25aba9f6a317c7947dd69d274dfc02d5b5f3af21fb0190a0e853b68e0f1053e5 25aba9f6a317c7947dd69d274dfc02d5b5f3af21fb0190a0e853b68e0f1053e5 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 356 03f81a95573e9d19a5c9b6c13e034b57c34101a05f29816cb60b077e408a0091a6 036d7be449e3f7dcaea83259b973f254db056c4ad0febdd78ff50bb901d1c02fcf IjkAw41wM0SoS7wyQ8rTuEUksnllHaFbcpbBa6FEfx8o6XObkq2NMVkY5SqJDCogm4kkR5Na2d77zBWSFOqzHw== 25aba9f6a317c7947dd69d274dfc02d5b5f3af21fb0190a0e853b68e0f1053e5 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 OoAio8XiDXuski3I1fHB3WKLSosXilJLvkw6MfjWZ7X48etOPOlNd3AwqwfKzTOCsPFcfOqpdY+Y9QgJWLWSHQ== VbA69TTADCT/XWoHIPxxM0v1IgeAxh+ky+FztKbx68EMvfbJHMZgXigyT1aNwkW6DaD0FwDGYB4pAYGlyfke2A==
7968 534 2022-01-11T15:46:57.185Z 2022-01-11T15:46:56.993Z 3ad7b180bccaaccd727126e34d4680f445471b242271c1695747f61d0e6c7553 3ad7b180bccaaccd727126e34d4680f445471b242271c1695747f61d0e6c7553 3ad7b180bccaaccd727126e34d4680f445471b242271c1695747f61d0e6c7553 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 357 03f81a95573e9d19a5c9b6c13e034b57c34101a05f29816cb60b077e408a0091a6 03c5161809fb9d2a713d48393e8c643217c497b69eeef1c25ed3025a667b2e77f2 B1ktDNLcaWcqRTsS37ou+UjMoLUPGKJ8nzBdkfWKcrt9vkKVIINfLWv2vNt4zmu+AOPhvWhi/OoNrVmZracUUQ== 3ad7b180bccaaccd727126e34d4680f445471b242271c1695747f61d0e6c7553 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 t/0g9NrjIm0+FNBunFybClSsLD5jT5FSogSkPGGm6REMFYxixeJzMTFEvp0j9+HqbIrKwGmrpWoxsniockdRrA== NNaf1dy9GOiwpPVlMg0Ca0YlaXC1f9aXPw4r7rfP6czIaB5EUpzVvlCyltMz6RLZcjX787zX5rEXQ5ap5DcJFA==
7969 534 2022-01-11T15:47:27.093Z 2022-01-11T15:47:26.856Z 1c9fed379b27d887b7cca9703595ba4d363b179d602001a0b0955e7c77b402b2 1c9fed379b27d887b7cca9703595ba4d363b179d602001a0b0955e7c77b402b2 1c9fed379b27d887b7cca9703595ba4d363b179d602001a0b0955e7c77b402b2 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 358 03f81a95573e9d19a5c9b6c13e034b57c34101a05f29816cb60b077e408a0091a6 02cbc926822e5bc66d27776487f5d90e8e3f6ce57b9913c466ccf76f283fa1bd39 sHsEcBoeairQR7dwuCQ17ZQVbVjvS1LCYD8mPy0wEEUuaNNl4v9DhJZ0xHSueIpOcfuKgWnV3dMaD58xBfSclA== 1c9fed379b27d887b7cca9703595ba4d363b179d602001a0b0955e7c77b402b2 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 K8xmaPyzbStDwQiV/xIlJhKcxf9XC2fLKb5hZY3uwpTYM+TSg0q/nAiiq7BmfkQiCp5K9tNKeY8GHn7k+Kiaqw== w6/5VwXyVI2JHmlHGSoQsL0d8tUddD03nkbXHZC73arrMgivtrrVaaQtHXczbtc42cvZoIs0/F5Op04PwWAbLQ==
7970 534 2022-01-11T15:47:56.994Z 2022-01-11T15:47:56.833Z d70025d3ca300b2edbf11d94a7fac265f1d9ed4d29c682695ed3361ef1b79b50 d70025d3ca300b2edbf11d94a7fac265f1d9ed4d29c682695ed3361ef1b79b50 d70025d3ca300b2edbf11d94a7fac265f1d9ed4d29c682695ed3361ef1b79b50 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 359 03f81a95573e9d19a5c9b6c13e034b57c34101a05f29816cb60b077e408a0091a6 03838bd77a7a41cabc652b0948cf5cc709b1cd24481caa280fee5238552bfca662 jg8rT5JjIJxCWjpeeiiHvw0W8Q7EkeBsB1uG/OZEmPtW7iibVtDHwXD7eBBksfkKStMGh2zmD0ppJoYhfEX7jA== d70025d3ca300b2edbf11d94a7fac265f1d9ed4d29c682695ed3361ef1b79b50 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 d6z+M0bRPFgD3d+MZ1E0z7HorW13c2c7amoy/NTSGzJLwfEv0lQ6KnKu7c/9nRylGunrG7io70wkVNkYU5lx6A== yH+aZFmAbrSyyV4/W9ddCqCDCYw/2NRqZPfO45bgqgAE2S5rMiSCX3uGSNSaKqZ+ZFPW+Lsrcq+T6e9AG4/frA==
7971 534 2022-01-11T15:48:27.175Z 2022-01-11T15:48:26.937Z 9086e6c7aee4be435d7bdb91aabca3e3b183fe7a6915e6d2e13882ac363a2d40 9086e6c7aee4be435d7bdb91aabca3e3b183fe7a6915e6d2e13882ac363a2d40 9086e6c7aee4be435d7bdb91aabca3e3b183fe7a6915e6d2e13882ac363a2d40 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 360 03f81a95573e9d19a5c9b6c13e034b57c34101a05f29816cb60b077e408a0091a6 03a2f5410597bfcb609d49d0bf735253442df5886c623a40d49da4113cca7dff33 z/sz3sNdpLED+W8jYnL2KuMUW8AQ/IfZ3gw6bkSMcQLVuZW2QiMgyjUdb5FjoJvTKCNn+RpiVIn6yHq2sFJOEg== 9086e6c7aee4be435d7bdb91aabca3e3b183fe7a6915e6d2e13882ac363a2d40 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 F+d+Po+usncgviOuWRNPUh/3DhNkQoWccJmOwCEEc1vXTDR9pUSVnfbY+IZfExEzBVWRWFQGCDyPEbx5K/3inQ== YecbUn0PCejFKZaNv+xipq4WZcXW7IdXXKycQFc2sxFxpouLLvT9XlxFH4yQDj5pkOODLSd+8TlI3K6dBDP7Rg==
7972 534 2022-01-11T15:48:57.023Z 2022-01-11T15:48:56.840Z 84f26ac135e5e3a7b6032a32bc379281fdd0c58cc3caed5835204a71744c59ad 84f26ac135e5e3a7b6032a32bc379281fdd0c58cc3caed5835204a71744c59ad 84f26ac135e5e3a7b6032a32bc379281fdd0c58cc3caed5835204a71744c59ad 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 361 03f81a95573e9d19a5c9b6c13e034b57c34101a05f29816cb60b077e408a0091a6 021099ef4ad379f022c3e04c66ca1ef0dbd3e675b8692051c29279a211a17e8d84 2ocoM2o/IzVZJpT6TDxtrTfYx2Gyj5HiA33xQeEg3RUDA06TyazxR+VoQ6CKyPsZ+IjS2PKzMPzWuvlGJVcz3g== 84f26ac135e5e3a7b6032a32bc379281fdd0c58cc3caed5835204a71744c59ad 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 Poih/Gh0YTr2L7YXNfmKyu4/Nofa77083xdq7Nfd99eBGiHzlbQ8GKC60LArpRpdT/1hV8XNJdpb3eZThhNbYA== b58LLSOQ+UCTvhNldreMi1n/sbVjjlmrjol3HoMgd3BfPjQj/HvMnRD+oGN6dOdGntGgzA/sYliCWwDMUsuJMg==
7973 534 2022-01-11T15:49:27.097Z 2022-01-11T15:49:26.862Z c95c277953b59ee280a5bca91b9ee6578e551d08889e0aa2b05dcd84774b0d76 c95c277953b59ee280a5bca91b9ee6578e551d08889e0aa2b05dcd84774b0d76 c95c277953b59ee280a5bca91b9ee6578e551d08889e0aa2b05dcd84774b0d76 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 362 03f81a95573e9d19a5c9b6c13e034b57c34101a05f29816cb60b077e408a0091a6 02c27b7b961a642ab6341490a294af99db51be0d61a12928f97d0281820ad35301 2y7t2HuOk5JVtSRFspLzXMhLWnguuyx+4vQWTxgNJZlaZn7HXBmqRvG6ypI0KP5CGZ7THj4Cnx0ZOZZbQedWAw== c95c277953b59ee280a5bca91b9ee6578e551d08889e0aa2b05dcd84774b0d76 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 BDDzGvKPFSNy7Z8jqL4QzNnOB+teAcoq7kY3XurvUhburcYXc7UMA9Fq19XwSfrxfZ+bQOXyKk8dwsSbf4SHIA== +dn+y7cNipBQOCfaLmZgBjyUP9KnZXjfUZJSY+cZTW2mWpRtHjv1MKoBraREXfV78G9M7gUM/d25wXaaRZle8Q==
7974 534 2022-01-11T15:49:57.072Z 2022-01-11T15:49:56.912Z 206e006ce3f3a025a493b376ed94901f66f76ff4a1e025a498f0b9e1aaf65e1c 206e006ce3f3a025a493b376ed94901f66f76ff4a1e025a498f0b9e1aaf65e1c 206e006ce3f3a025a493b376ed94901f66f76ff4a1e025a498f0b9e1aaf65e1c 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 363 03f81a95573e9d19a5c9b6c13e034b57c34101a05f29816cb60b077e408a0091a6 0329ac55628929f902d8c1fa24ca71a171e1cc68ea64d33d42e704e1f77a398c65 S05BwdlvhwbExfiKd2QPzoyeDXtGwJwhctc9ywt8n1ojlYGI+7CsIsXt2IUr5ru0NttbgnHh/ufrjJ/6swfB7w== 206e006ce3f3a025a493b376ed94901f66f76ff4a1e025a498f0b9e1aaf65e1c 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 itz7yQ4+q+Z0sa3UhoDvFksdimPCaE7Gw0vOSi15G8O140vOGeqK06uVWmpUmlFmHWPTNqIES68HnaPvUJK5Rw== qP50oqoqcUOgTWQUTmJpbZvpOa39eLVLcCD4e00kuNhG8xv8uS4rQceDxcDmYV3LwCpud1DS2BVH4V1Yq5gQlg==
7975 534 2022-01-11T15:50:27.310Z 2022-01-11T15:50:27.310Z 794c75f74c4d667735fb0d952c243526c6e58c276bbbe6bf8cdf1e2efb831f8c 794c75f74c4d667735fb0d952c243526c6e58c276bbbe6bf8cdf1e2efb831f8c 794c75f74c4d667735fb0d952c243526c6e58c276bbbe6bf8cdf1e2efb831f8c 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 BLK 1 02b9bc72e1a6fb87de88772d68e550afe3e0709d40f5e80a08a84987ddaa985786 02b9bc72e1a6fb87de88772d68e550afe3e0709d40f5e80a08a84987ddaa985786 Rm1mWjZzSiYsw7r9pN4eYkZNnl0fG6XWkU6/XJ0YrXVnrhfcDRMD2YEFycn2QM6a3vzp8d2yA9OjfRp9PjEzUg== 794c75f74c4d667735fb0d952c243526c6e58c276bbbe6bf8cdf1e2efb831f8c y+ghmNv4CSAvO8+D0S645n8i2SuC38JapMkffaFmxet/bF0pnaeoIBR3ROtialzWbPCv39dkIT2BXuWecobR2Q== 2LfodpeL72pGv8EfokAwVvdsWNtE65jqdwrn19oz5FOT6yBS68yAddzr5zSUB5L+e+O9sXTfWEKzFR16yaotcw== EXtSPxr7mSsro4qdv3SgszIA7G5+SHQb0cZHUI7sTgausAmUEFN5OPfNvZSEEH6OiTFWVEejdPsaklYLh7onYA==
