Block: 544
Row Block TimeStamp DocumentTimestamp TraceOriginalId DocumentHash ContentHash PdfDocumentHash PdfContentHash Type DocumentVersion OwnerKey VersionKey OwnerSignature OwnerSignedData VersionSignature LedgerSignature LedgerSeal
8069 544 2022-01-11T16:35:27.238Z 2022-01-11T16:35:27.010Z 60a28968544c45ce5c145f3333738ba029179be9a030ea6f0a1f3dfcd64809dc 60a28968544c45ce5c145f3333738ba029179be9a030ea6f0a1f3dfcd64809dc 60a28968544c45ce5c145f3333738ba029179be9a030ea6f0a1f3dfcd64809dc 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 448 03f81a95573e9d19a5c9b6c13e034b57c34101a05f29816cb60b077e408a0091a6 02b1d2f1b29164b8b45d0c348126b22e10d5aefe7b2c045a575f57428cbcdefe4b JYKAAcEpxhF0PPGQDTfcaIDjHNP6+gRGpvaK27ewAd6fGmnkV0YvO/Dk8PLal54Mwt7g8Qjzd3V+hrdqoFWDWQ== 60a28968544c45ce5c145f3333738ba029179be9a030ea6f0a1f3dfcd64809dc 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 VXk1P6BpMbSaL9TC1aKjMMYHsu6GM37I03iILsSLHB0zqrUwPwPyi5HRFYWq10vdc3wWSF90t91JsdcoUyJ7Vw== fvIZveZcHkxcvrPqGPP6qa3uM9lz181hzVQmzrfq7Xf+etAv+QE2L8mEnA9bBm/KusRMgl5CNF7PDbnqeKFHWw==
8070 544 2022-01-11T16:35:57.214Z 2022-01-11T16:35:57.055Z 7c55f9fe2903d16a47669b8dc98b602284204d7832f8bed73f26f6919b45b123 7c55f9fe2903d16a47669b8dc98b602284204d7832f8bed73f26f6919b45b123 7c55f9fe2903d16a47669b8dc98b602284204d7832f8bed73f26f6919b45b123 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 449 03f81a95573e9d19a5c9b6c13e034b57c34101a05f29816cb60b077e408a0091a6 034550703a32adc5750cf2d80315b6f219a1d2ddd44049b821f2a572dbb0c57045 kJDMfCACs7FToAN014MZSFl+2eTOpumsieeCQbMjMh9MddHRAxYf1KdsJ/scXuryaJoIt8Yl48IfDGcYF2j03g== 7c55f9fe2903d16a47669b8dc98b602284204d7832f8bed73f26f6919b45b123 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 xcfPVFeeZEULK/9IMYRRuum+2ql7746vD9QrFE0NEf9nPz3yMHqeDJME3iJDvoQhwsPWJUB0cl3kfWp48Who1g== GkY+4tnHbYJxd2/+cEh3g3L1XTLfCW6hsWM+/G18tYy9X+xSc7619LHjTm5g19u5at93NddHsyTVSHf0E3ucJQ==
8071 544 2022-01-11T16:36:27.240Z 2022-01-11T16:36:26.989Z d3e60b589693dd83f953a19fe92998611e535cad27dcba4f626e9ded958906ac d3e60b589693dd83f953a19fe92998611e535cad27dcba4f626e9ded958906ac d3e60b589693dd83f953a19fe92998611e535cad27dcba4f626e9ded958906ac 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 450 03f81a95573e9d19a5c9b6c13e034b57c34101a05f29816cb60b077e408a0091a6 03410e9133037b5fa753c6b961c1a67e0b9e27a589968cf0c9ada6e384cd01cd60 wXUX4MziFb6m1dAxON0hWw7K1cckuzJzQtzl0qHhlhYlD0avAdZqHF3MsxZIMs+9AXsULl2z7ZKsI1ikl7GQzw== d3e60b589693dd83f953a19fe92998611e535cad27dcba4f626e9ded958906ac 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 kphN3YVP1Q5n9zh1uFbjNhajnJh+9ZHVYUIfSFZzgSeE+Q1TTMsqIW39NkxQYm9KnsNjCaO3Ycc6qb6JsLY2KQ== gnYcPHy5rzjbD6IgoBzez+Xy5SEdsfi43s+a/f1R34Y5VaezW2Vsi8xkpvPZs8nCTKtLmrdienuUcbSEovmS5A==
8072 544 2022-01-11T16:36:57.145Z 2022-01-11T16:36:56.967Z 475caf1f94efd267f519c023a99dacbeee34e6b8c1e200b06f4b855d01f27ce1 475caf1f94efd267f519c023a99dacbeee34e6b8c1e200b06f4b855d01f27ce1 475caf1f94efd267f519c023a99dacbeee34e6b8c1e200b06f4b855d01f27ce1 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 451 03f81a95573e9d19a5c9b6c13e034b57c34101a05f29816cb60b077e408a0091a6 037cccd718de67860a5828856c5b410e548155b89ee5353c91fdcf928b7dbee3f8 Sa3rze5u1Uim5exPLEfGjbSMBZ86g96pVy9WbEN7ZKIGGMr10rnFdEiOXaIqB+Ocj8U7jH/CgTK7MYP3vZQXeA== 475caf1f94efd267f519c023a99dacbeee34e6b8c1e200b06f4b855d01f27ce1 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 54DmSeMpUZ+0wqGaSvYgWRpXlK1O6wN5hAbjkwCx4ky5FocW8oVp5fV633fX8BxxJQxwBsj6PGShAANRxULEIA== 06yilLfhy3eoPh51AecDeu+2zwFBKsbnjXhkWrZEhlsn1S4OQgUFbvxkJhd6sDS62djUEvX/ySaHjDd5nsI6jg==
8073 544 2022-01-11T16:37:27.238Z 2022-01-11T16:37:27.003Z 472ce452a1215463ce356cf295fa51e9ee3c8b5824774b42c98cec24da4233b1 472ce452a1215463ce356cf295fa51e9ee3c8b5824774b42c98cec24da4233b1 472ce452a1215463ce356cf295fa51e9ee3c8b5824774b42c98cec24da4233b1 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 452 03f81a95573e9d19a5c9b6c13e034b57c34101a05f29816cb60b077e408a0091a6 02aa868a91a09e1b6554a9faa196299a18907917a93ceda2ae81c8c0ed4213f425 JfHPgxT2TNBgfgWtaMooEjN10ibdCNH8ujk9h9wuylnAj0fBkRkzS7nyTUNsKzJOjxZR4p4s7BdBskMpSdQ9Mw== 472ce452a1215463ce356cf295fa51e9ee3c8b5824774b42c98cec24da4233b1 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 F2TcMTZeSyWT/s/b2g4Kjsgmx3PjMhR+YtbEE4dS7cxRlH6YdRxHNti3X0K1Z5s2K0ojk9Pe/Q5J4OvC71LhzA== qkNGZ23LClWFYaRvnw+tA8hxS1u+RGLtxG5vZxxJnhJnUX3apHplFATAz6h697hYi8NqrDhjEI+3c7GYOjOCvA==
8074 544 2022-01-11T16:37:57.158Z 2022-01-11T16:37:57.006Z 180256198078b285968203df2c7d52c0e8dc75742c5f43c0b6d1936e7f067906 180256198078b285968203df2c7d52c0e8dc75742c5f43c0b6d1936e7f067906 180256198078b285968203df2c7d52c0e8dc75742c5f43c0b6d1936e7f067906 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 453 03f81a95573e9d19a5c9b6c13e034b57c34101a05f29816cb60b077e408a0091a6 03abc3a6ff3c6fd4b130753376d456bc20df15716bd2ee44bf14ce898b6c7136cb /DcDgyfoG3z4fQdaf++JV12VZJO/svyPzdhjK6fr4N3bi4i9/pebhlHgL0PibAn/xD7LOo5HEsli/cerJoO2Eg== 180256198078b285968203df2c7d52c0e8dc75742c5f43c0b6d1936e7f067906 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 uGnJuelPyWeN69opTCaaPJelyFTb7/Skp1Y1qP6sQzJE8FzlY379BgXvP6saURuc5GaDZdreahEZ+kQCYXLrIw== aL54GXKgXtYKhtdNtR2Y4ouJdci8ZUuIC/AYbjNdMgKQ999ea51uJotbRdLp0WGICujzhHBJ98BncXwvoqc6/Q==
8075 544 2022-01-11T16:38:27.218Z 2022-01-11T16:38:26.974Z f7fe19292252361d5752902eb305fad8f59a5d5893df7cf40972856a7f7bd00e f7fe19292252361d5752902eb305fad8f59a5d5893df7cf40972856a7f7bd00e f7fe19292252361d5752902eb305fad8f59a5d5893df7cf40972856a7f7bd00e 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 454 03f81a95573e9d19a5c9b6c13e034b57c34101a05f29816cb60b077e408a0091a6 0231d9a81a828d5b1d7c06c504d939f79c2db8462fe06bc3e3ec482dae17ea0e58 uVuXXJa+DQ34ZOLvDKL6wMoXd43uVX6ssRQWx7gfhmgfNosattXzRxIOu1XfS/wCUDlRMmvojVrRJkhldiuWOA== f7fe19292252361d5752902eb305fad8f59a5d5893df7cf40972856a7f7bd00e 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 1/jUPu4GlDDzmw9/Uf3go69uABGZ9R/FU+/CVhfD16fCkwcVhaS9xe5WC/x/QENCKRxuAQjxqfF1X+dEaVDrEw== Q/nR9OqA1jgKYZPYpmEn3+jg71CBk4SypPq4tkXKW/m2m/VRaaIpaRLvCJoZxgoKilghhQQcJ+EA6P7GTJ8dbw==
8076 544 2022-01-11T16:38:57.159Z 2022-01-11T16:38:56.971Z 804f564f8b773dc09ec99485a19bd2677b21f4395b055dda5c16d11498bdcca2 804f564f8b773dc09ec99485a19bd2677b21f4395b055dda5c16d11498bdcca2 804f564f8b773dc09ec99485a19bd2677b21f4395b055dda5c16d11498bdcca2 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 455 03f81a95573e9d19a5c9b6c13e034b57c34101a05f29816cb60b077e408a0091a6 027fe0ba73f3c5000c50a0d27e70395f1a3369503ce5de90a4cbd4a26b33192604 KChSQXwxTp9D4YtSvX4JhJc5jTTL335G9jCD+9d/TTC6hyT9pPkcCJmDgIoVgTa6NmQD9masWplTd2RnlzcESw== 804f564f8b773dc09ec99485a19bd2677b21f4395b055dda5c16d11498bdcca2 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 DsaamV0ZRxfwi8YTG3VGNP4GO/HqoWeM5OmwBAtaeb+qQ5IfG6vw9vb/8djNBjRBff123NqLsjiR1doPHOGLeA== qHsMMo916iaDEqFbVOZ23uS65jq+Gu5QnksWceI0CMbHLjGhlxx9828X2uc5V7QxtxgaP5gHHJ+AEOrbMGNZIw==
8077 544 2022-01-11T16:39:27.237Z 2022-01-11T16:39:27.007Z 05a0025e1abbf1f504e802a6fb9ad92dab959f5a44a9d4abf47951fabcc1f51f 05a0025e1abbf1f504e802a6fb9ad92dab959f5a44a9d4abf47951fabcc1f51f 05a0025e1abbf1f504e802a6fb9ad92dab959f5a44a9d4abf47951fabcc1f51f 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 456 03f81a95573e9d19a5c9b6c13e034b57c34101a05f29816cb60b077e408a0091a6 031ba4dd306b4ff7ddefa745f12134f37a06db56ee85f8e2f634aebcc014b71521 sVQa1TadINWnTfhtPdhp6t/jO7WaaXS1MmMXMcbBbqW7EtxTcNQEsRqJy0+msfHY56e+d2gFPiMzjokmjDMy/g== 05a0025e1abbf1f504e802a6fb9ad92dab959f5a44a9d4abf47951fabcc1f51f 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 G55qRaBIYh8Qfceb+gpnF6HyMiHzn/y9Ua7G1MBi1xA1SIfShtcG0if3N+4Ay+NVgZ9GYUZeAXXMt0NnwA4MHg== rjmNLOHv0kAqCXo0pOI8lXD6V1LSDH7W6NFp0xU7ndQaw+WHG2VzL0Ls0GIZHuKJ6FkneTARQaqjfadGacLx6A==
8078 544 2022-01-11T16:39:57.158Z 2022-01-11T16:39:56.999Z 6b06e9c36d39c76361428690fc113dae1dd267229cbf67a7daa3047780bd1bd6 6b06e9c36d39c76361428690fc113dae1dd267229cbf67a7daa3047780bd1bd6 6b06e9c36d39c76361428690fc113dae1dd267229cbf67a7daa3047780bd1bd6 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 457 03f81a95573e9d19a5c9b6c13e034b57c34101a05f29816cb60b077e408a0091a6 02a3a78ae99dba512068521ac28bb7a09919c21895d222b47d7f8f8ce383170256 gs0aFMf+43gREsG4p2KAq83QNr9iyhYeJkyhmmxvwykrF3KL7Pwc3cMhiRe5EG13WBQLVc8V0ZRkqen3nPw0rw== 6b06e9c36d39c76361428690fc113dae1dd267229cbf67a7daa3047780bd1bd6 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 aWc1yjbmK395nK369yH6Wla2ho/w+FGpxERFkk21Bm4W1p5Lxsk1G5ehTDt90N1YHrFAn9ZVRCeu6kWMFty7WQ== NVENF8HhlP6jRxiPCDMlRsheU5hZGDxWkdOR/1Xw1hvBHTh9BxRnpmLdwDYnR98w53WdlaQTIh6NP/Pu8if38w==
